adult,title,genres,homepage,runtime,overview,poster_path,release_date,original_language
False,My Tutor,"['Comedy', 'Drama', 'Romance']",http://www.crownintlpictures.com/lntitles.html,97,"High school senior Bobby Chrystal fails his French class, which will block him from entering Yale. His rich, authoritarian father hires an attractive 29-year-old to tutor Bobby over the summer and help him pass a make-up exam. While Bobby's friends lead him away into strange excursions aimed at losing their virginity, Bobby finds all the extracurricular activities he needs with his new tutor.",https://image.tmdb.org/t/p/original/gMIEasZXQImHpRHos5XsVg80ERV.jpg,04/03/1983,en
False,No Regrets,"['Comedy', 'Drama']",,104,"This teenage drama deals with the emotional chaos of a high school graduate at the beginning of a new period of his life. 19-year-old Daniel is frustrated: he wants his great love Luca to be the ""first"" woman in his life, but she seems to be unreachable, so he is still a virgin. During his community service as a male nurse, his boss Anna falls in love with him and they finally have sex. Suddenly Luca is interested in Daniel...",https://image.tmdb.org/t/p/original/qbSOuvp6NhpApUKY8mB4cDLyV1J.jpg,15/11/2001,de
False,Beste Zeit,"['Drama', 'Action', 'Thriller']",,95,"Kati drives the VW bus of her parents even without a license quite fast. But what else should one do in the Bavarian province? Kati and her best friend Jo keep asking themselves this question when they philosophize about God and the world with the tip in one hand and the beer in the other hand. After all, Kati's swarm Mike has just come back from the Bundeswehr, but while she dreams of the great love, he seems to take the matter far less seriously. And there's only stress with her dad.",https://image.tmdb.org/t/p/original/ayQ5ppS9cTV5YVrl8SLEZK8LRJp.jpg,26/07/2007,de
False,Death at a Funeral,"['Comedy', 'Drama']",,90,A myriad of outrageous calamities befalls an eccentric English clan with more than a few skeletons in its closets when the family's patriarch dies an unexpected death.,https://image.tmdb.org/t/p/original/xyTxrJnjbSJQzcbKIP6S1uqLuxy.jpg,17/08/2007,en
False,Sounds of Sand,"['Drama', 'War']",http://www.soundsofsand.be/,96,"On the one hand, there’s the desert eating away at the land. The endless dry season, the lack of water. On the other there’s the threat of war. The village well has run dry. The livestock is dying. Trusting their instinct, most of the villagers leave and head south. Rahne, the only literate one, decides to head east with his three children and Mouna, his wife. A few sheep, some goats, and Chamelle, a dromedary, are their only riches. A tale of exodus, quest, hope and fatality.",https://image.tmdb.org/t/p/original/k8APPyLTJCPNSwusysGuPC52vXx.jpg,02/05/2007,fr
False,"Himmel, Scheich und Wolkenbruch",['Comedy'],,90,,https://image.tmdb.org/t/p/original/rltySkqw6MButFj2ai5cEFFLA2l.jpg,26/01/1976,de
False,My Mom's a Werewolf,"['Comedy', 'Horror']",,88,"The frustrated housewife Leslie visits an animal shop to purchase a flea-collar. Unknowing that the owner is a werewolf, she accepts his invitation to lunch and later in his apartment. Through a bite in her toe he starts her slow transformation in a werewolf. Home again, she desperately tries to hide the often disgusting process from her family, but her daughter Jennifer and her - from horror magazines well educated - friend recognize what's going on, and help to kill the non-human.",https://image.tmdb.org/t/p/original/7Wu3uPNbmmaAsZI1CFK6PY87XGN.jpg,11/05/1989,en
False,Jacob the Liar,"['History', 'Drama', 'Comedy']",,100,"A Jewish ghetto in the east of Europe, 1944. By coincidence, Jakob Heym eavesdrops on a German radio broadcast announcing the Soviet Army is making slow by steady progress towards central Europe. In order to keep his companion in misfortune, Mischa, from risking his life for a few potatoes, he tells him what he heard and announces that he is in possession of a radio - in the ghetto a crime punishable by death. It doesn't take long for word of Jakob's secret to spread - suddenly, there is new hope and something to live for - and so Jakob finds himself in the uncomforting position of having to come up with more and more stories.",https://image.tmdb.org/t/p/original/mT4DFHyanpXb3Ykd8M1Z9auyegL.jpg,18/04/1975,de
False,Lassie Come Home,"['Adventure', 'Drama', 'Family']",,88,"Hard times come for the Carraclough family and they are forced to sell their dog, Lassie, to the rich Duke of Rudling. Lassie, however, is unwilling to remain apart from young Carraclough son Joe and sets out on a long and dangerous journey to rejoin him.",https://image.tmdb.org/t/p/original/boMs7uR8yJEnHKSvzkszS6eenmz.jpg,01/12/1943,en
False,Für ein paar Filme mehr...,['Documentary'],http://www.killingpictures.de,30,,,01/01/2017,de
False,Alice in the Cities,['Drama'],,110,"German journalist Philip Winter has a case of writer’s block when trying to write an article about the United States. He decides to return to Germany, and while trying to book a flight, encounters a German woman and her nine year old daughter Alice doing the same. The three become friends (almost out of necessity) and while the mother asks Winter to mind Alice temporarily, it quickly becomes apparent that Alice will be his responsibility for longer than he expected.",https://image.tmdb.org/t/p/original/lw22wORmENkTZHGXI6bKmAIHxjO.jpg,17/05/1974,de
False,Real Men Don't Eat Gummi Bears,['Comedy'],,89,"In this wacky comedy, teen-aged Tony (Bentley C. Mitchum) has never known who is father is. Together with his best buddies Peter and Susan, he tracks down the clues he has as well as he can.",https://image.tmdb.org/t/p/original/zBnrijiaAt35yf1eDvSJuD3UPqQ.jpg,17/08/1989,de
False,Richy Guitar,"['Music', 'Comedy']",,90,,https://image.tmdb.org/t/p/original/zBThn2K182iGeNtvcGrm2iPfYzx.jpg,07/07/1985,de
False,16 Blocks,"['Action', 'Adventure', 'Crime', 'Thriller']",https://www.warnerbros.com/movies/16-blocks,105,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.",https://image.tmdb.org/t/p/original/jQFJXgniMAerNbck0bxZfUXO43v.jpg,01/03/2006,en
False,Hostess,"['Drama', 'Comedy', 'Romance']",,98,"Jette and Johannes have been living together for two years when Johannes suggests that they ""legalize"" their relationship. Jette loves him, but the proposal of marriage terrifies her.",https://image.tmdb.org/t/p/original/ka8pc9GoWelsdsSElsYvMpKH8SJ.jpg,13/02/1976,de
False,Earth Girls Are Easy,"['Comedy', 'Science Fiction']",,100,"In this musical comedy, Valerie is dealing with her philandering fiancé, Ted, when she finds that a trio of aliens have crashed their spaceship into her swimming pool. Once the furry beings are shaved at her girlfriend's salon, the women discover three handsome men underneath. After absorbing the native culture via television, the spacemen are ready to hit the dating scene in 1980s Los Angeles.",https://image.tmdb.org/t/p/original/pO9Edq8mgp9kD3N6EkCGYLnIVaA.jpg,08/09/1988,en
False,Aimée & Jaguar,"['Drama', 'History', 'Romance']",,125,"In 1943, while the Allies are bombing Berlin and the Gestapo is purging the capital of Jews, a dangerous love affair blossoms between two women – one a Jewish member of the underground, the other an exemplar of Nazi motherhood.",https://image.tmdb.org/t/p/original/vd6c4PliEGXgtWTzq1iFxnXIE5H.jpg,11/02/1999,de
False,Nightwatch,"['Drama', 'Horror', 'Mystery', 'Thriller']",,102,A law student takes a job as a night watchman at a morgue and begins to discover clues that implicate him as the suspect in a series of murders.,https://image.tmdb.org/t/p/original/2ueCI9QX9AGa4SzJgrvK1fONCa5.jpg,31/01/1997,en
False,Zerschmetterte Träume - Eine Liebe in Fesseln,"['Drama', 'TV Movie']",,93,,,09/09/1998,de
False,Heimliche Ehen,"['Drama', 'Comedy']",,91,,,27/01/1956,de
False,Star-Crossed Lovers,"['Drama', 'History']",,89,"Magdalena and Michael have loved each other since they were children. But when the Nazis come to power, Michael rebels against the regime and is sentenced to fifteen years in a concentration camp. Magdalena, meanwhile, goes underground with the help of a friend and later immigrates to the Soviet Union. Michael, who has joined the Red Army, discovers on the way to Moscow that Magdalena is staying there. But when his plane lands, she is already on her way back to Germany. Michael hopes that one day, he and Magdalena will be reunited.",https://image.tmdb.org/t/p/original/pP6HaOzk7Hh8Mo4s1mue9qBJt11.jpg,08/06/1962,de
False,Five Cartridges,"['War', 'Drama']",,90,It is the year 1936 and the Spanish Civil War is raging. When the German commander of an international brigade is badly wounded he gives his five comrades a message which he divides up and secretes into in five cartridges. All five shells must reach the battalion in order for the message to be relayed. But Frenchman Pierre can’t bear the heat of the Sierra. When he leaves their hide-out to drink from a well he is hit by an enemy bullet.,https://image.tmdb.org/t/p/original/woAOcgTjvZ2WGTNlrcpITcdfmWx.jpg,03/11/1960,de
False,...And Your Love Too,"['Drama', 'Romance']",,89,"On August 13th, 1961 - the night that the Berlin Wall goes up - three people must make a decision that will change their lives forever.",https://image.tmdb.org/t/p/original/wRanyNLLR2d9j2KF9saKOnsIWcc.jpg,27/09/1962,de
False,Die Hosen des Ritters von Bredow,['Drama'],,95,,,30/08/1973,de
False,Her Third,"['Romance', 'Drama']",,107,"In this East German film, the third one in The Third is Margit's third lover. After her mother's death, Margit has two affairs which don't work out, and one lesbian friendship which she retains. She is looking for a husband, though, and thinks she has spotted a candidate in her fellow factory worker. As she contemplates marrying him, her story is told in a series of flashbacks.",https://image.tmdb.org/t/p/original/jtOLu4in6kjIaGybGUl3K5RlfvB.jpg,16/03/1972,de
False,Janus Head,['Drama'],,95,"World-famous geneticist Professor Hülsenbeck is a man of integrity who refuses to mix science and political gain. When his findings are being used to harm humanity, he immigrates to the USA in 1933 in protest against Nazi racial politics.",https://image.tmdb.org/t/p/original/l76HYQJOdo1NJVuBXjmgrYyFpi7.jpg,01/09/1972,de
False,Eddie Cochran & Friends: C'mon Everybody,"['Music', 'Documentary']",,55,,https://image.tmdb.org/t/p/original/5qD3q1cDN6seIj9gDEuOKFpLt9T.jpg,01/01/2004,en
False,Christine,['Drama'],,96,Christine is a young farm worker in a small village in post-war Germany. Her attempts to improve her situation through further education are hampered by frequent pregnancies arising from ill-fated relationships.,https://image.tmdb.org/t/p/original/9nAWnMNvFrhSmytB2VLw3OR7BJ3.jpg,13/10/1963,de
False,Preludio 11,"['War', 'Drama']",,86,"Daniela – a single mother, whose boyfriend left for the US – believes wholeheartedly in Cuba's revolutionary new order. Meanwhile, in Florida, a plot is afoot. Under the command of an American officer, four Cubans ex-patriots and a Guatemalan land on the Cuban coast to prepare a US invasion of the island. Daniela's superior, the corrupt Cuban officer Palomino, is secretly helping the invaders and the young woman becomes entangled in the intrigue.",https://image.tmdb.org/t/p/original/xIKSogl3Va25hvX8G4Haq3bSeKg.jpg,19/03/1964,de
False,Alaska - Foxes,"['Action', 'Drama']",,95,,https://image.tmdb.org/t/p/original/uiwlSMF2CGaO0vryTldrqcMm7wP.jpg,24/07/1964,de
False,A Lord of Alexander Square,['Comedy'],,111,"Ewald Honig can't break his bad habit. Hardly has he crossed over into the GDR when the strapping, well-built man in his late fifties once again starts courting ladies with fraudulent intentions. His daughter Ina, burdened with the same genes, specializes in married men in their prime. Two criminologists are on the Honigs' trail, but they soon have enough to handle just dealing with each other. Meanwhile, Honig and his daughter have left their wayward path of their own accord.",https://image.tmdb.org/t/p/original/h1n8kkqguDRcrlye8esT7yEznDF.jpg,03/03/1967,de
False,Naked Among Wolves,"['Drama', 'War']",,124,Based on a true story of inmates at KZ Buchenwald that risked their lives to hide a small Jewish boy shortly before the liberation of the camp.,https://image.tmdb.org/t/p/original/k0WqJaFJcENWaJrmTfIHEn7sWQm.jpg,10/04/1963,de
False,Carnations in Aspic,['Comedy'],,95,,https://image.tmdb.org/t/p/original/j8IyucWyj3qitHCkFspmBJbdVVD.jpg,24/09/1976,de
False,The Flight,"['Drama', 'Thriller']",,94,"When Dr. Schmith's proposal for international research on infant mortality is rejected, he decides to leave East Germany and strikes a deal with an escape agency that promises him a leading position at a children's hospital in West Germany. But then the decision is reversed: the project is approved and his international colleagues want Dr. Schmith to head the GDR section. Moreover, he falls in love with his new colleague, Katharina. Schmith initially tries to ignore the arrangements he made with the escape agency, but they blackmail him. Things soon turn deadly...",https://image.tmdb.org/t/p/original/49lRCF5kUKIzZh0YsefauCreqox.jpg,12/10/1977,de
